freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S41;im:Trc2_S41;re:Trc3_S13;im:Trc3_S13;re:Trc4_S14;im:Trc4_S14;re:Trc5_S21;im:Trc5_S21;re:Trc6_S22;im:Trc6_S22;re:Trc7_S23;im:Trc7_S23;re:Trc8_S24;im:Trc8_S24;re:Trc9_S31;im:Trc9_S31;re:Trc10_S32;im:Trc10_S32;re:Trc11_S33;im:Trc11_S33;re:Trc12_S34;im:Trc12_S34;re:Trc13_S41;im:Trc13_S41;re:Trc14_S42;im:Trc14_S42;re:Trc15_S43;im:Trc15_S43;re:Trc16_S22;im:Trc16_S22;re:Trc17_S22;im:Trc17_S22;
6.829703206412826E+009;-5.328975740311096E-001;-4.652859983491004E-001;-3.370690946066747E-005;-5.202261539607122E-005;5.186272292279541E-007;-4.522705640354767E-006;-7.064537805817445E-006;-6.199947291635007E-005;-1.674290785909488E-005;6.658201215587886E-006;1.445741625909350E-001;1.313301402579695E-002;2.190882730725598E-006;1.931581078436526E-006;-4.989026059318104E-007;-2.230054419356420E-006;-1.060465832482833E-005;-1.211301319616623E-005;1.528047636469613E-006;3.930220961548655E-006;-7.774221569178455E-002;-9.718382657408174E-001;1.369553301722441E-005;2.623489514250625E-006;-3.370690946066747E-005;-5.202261539607122E-005;6.484541401781795E-006;-8.137782276568251E-006;-1.755394007475597E-006;3.169173570531623E-006;1.445741625909350E-001;1.313301402579695E-002;1.445741625909350E-001;1.313301402579695E-002;
6.845734669338677E+009;-5.281030375441248E-001;-5.547116647624544E-001;-3.411337107554699E-005;-4.489399503928435E-005;-2.959244495684425E-006;9.686110631656855E-007;-5.155632765536762E-005;-5.337124645002961E-005;-1.088563469146075E-006;-7.552577781515365E-006;1.499198516117686E-001;-1.778813504440728E-002;6.015926090694994E-007;-2.000583280678024E-006;-2.273266578196091E-006;-1.041736995146774E-005;9.787979064279144E-006;-1.049946676273653E-005;5.825710504287361E-006;-3.165578184306620E-006;-8.254478466467359E-002;-9.725146589612811E-001;3.832456006497794E-005;9.253146467746895E-006;-3.411337107554699E-005;-4.489399503928435E-005;-3.149594403470838E-006;3.504301091116537E-006;-5.090413926674483E-006;2.998633595070741E-006;1.499198516117686E-001;-1.778813504440728E-002;1.499198516117686E-001;-1.778813504440728E-002;
6.861766132264528E+009;-5.138684562976622E-001;-4.396396359643432E-001;-7.430227019379736E-005;7.735786829375470E-005;2.252875564629297E-007;-2.598735050767866E-006;1.127022570874296E-005;2.570069919883382E-005;-7.002129011039916E-006;2.786698330203683E-007;1.496554546739273E-001;-4.904037468499165E-002;-3.609075036993120E-007;-1.492626372317726E-006;1.337248627355868E-005;5.741224009638845E-006;-6.154215364274790E-006;-2.388702309701048E-005;-1.202006210898245E-006;2.514256136871765E-006;-8.914240235733169E-002;-9.730551911037619E-001;-4.535251079114670E-005;1.916245157014074E-005;-7.430227019379736E-005;7.735786829375470E-005;9.901377285433956E-006;-9.346268600284418E-006;8.541528167119664E-006;-7.271250374557422E-006;1.496554546739273E-001;-4.904037468499165E-002;1.496554546739273E-001;-4.904037468499165E-002;
6.877797595190380E+009;-5.677386680634718E-001;-3.980799729897622E-001;-3.090177179014378E-005;7.273624972961274E-005;-1.990811901080191E-006;-2.113090564322903E-006;-3.742508782609909E-005;5.568588677867282E-005;1.926940057039951E-005;8.451864553510067E-006;1.437055562213429E-001;-7.926893743646535E-002;2.544214386353443E-006;2.595896703849753E-006;2.033387044364981E-007;1.012225119909171E-005;-1.191768971604180E-005;-2.158043478125329E-005;1.705386263643969E-006;-9.218070157327944E-007;-9.546821422911866E-002;-9.733509352915132E-001;6.014629996339129E-007;-1.567650772634460E-005;-3.090177179014378E-005;7.273624972961274E-005;1.378287823972167E-005;5.992733713735222E-006;-4.619819843519018E-007;2.066525694643269E-006;1.437055562213429E-001;-7.926893743646535E-002;1.437055562213429E-001;-7.926893743646535E-002;
6.893829058116232E+009;-6.215067336518058E-001;-3.582239995363500E-001;2.638226186490987E-005;1.393652229795846E-004;1.843686061261711E-006;-1.025593465602702E-006;7.240019817013385E-006;1.275733471999407E-004;9.333480540092197E-006;-1.801965749236906E-006;1.326764970007258E-001;-1.086990881630151E-001;1.541500394005613E-006;1.297910705308198E-006;1.364183952727003E-006;-3.959854415979857E-006;-7.990470526884445E-006;-2.008378822956498E-005;-7.039515723071477E-006;7.351520401330202E-006;-1.015081801009736E-001;-9.736059465328858E-001;2.198397345785638E-005;-6.869428667074053E-006;2.638226186490987E-005;1.393652229795846E-004;8.644966866325915E-006;2.550309167045443E-006;-4.115218101734946E-006;-4.236330706400545E-006;1.326764970007258E-001;-1.086990881630151E-001;1.326764970007258E-001;-1.086990881630151E-001;
6.909860521042084E+009;-5.948180608495334E-001;-3.227331475577046E-001;2.815331417537939E-005;9.186806416567894E-005;-2.410322569180059E-007;-7.261181603691722E-007;5.000973890187197E-006;9.478182690559268E-005;2.955338172254850E-006;-1.767919173170645E-005;1.158389257433413E-001;-1.367939441495340E-001;-2.692195009836870E-006;-1.036794923270616E-006;2.887456388837518E-006;-8.901499532956342E-007;-1.130866386146171E-005;-1.989413465159130E-005;7.349695179605350E-006;2.223701285550092E-006;-1.069956066467547E-001;-9.738537678829304E-001;-1.012413787741150E-005;1.135952493565779E-005;2.815331417537939E-005;9.186806416567894E-005;1.728882947012107E-005;-3.243390739689470E-006;5.946070144706245E-007;9.114807989653409E-006;1.158389257433413E-001;-1.367939441495340E-001;1.158389257433413E-001;-1.367939441495340E-001;
6.925891983967936E+009;-6.814526235037152E-001;-2.407298853508053E-001;9.740335020910763E-005;5.458023688111053E-005;-7.537606373040512E-008;-3.754900863343558E-007;9.788793216324328E-005;7.275514224944728E-005;-9.442223305927899E-006;-4.635178269374801E-006;9.432011751261737E-002;-1.626783625147749E-001;-3.696640445769486E-006;1.930445209841045E-006;-8.689975342219529E-007;-1.023569285551592E-005;-8.213866470227977E-006;-1.510573037694667E-005;-3.145869302203777E-006;4.313082057084938E-006;-1.135469739460002E-001;-9.739943326582116E-001;8.537418113067409E-006;5.519986457995350E-007;9.740335020910763E-005;5.458023688111053E-005;-1.087858215786411E-007;1.004213482073965E-005;5.924411150363301E-006;7.391574557705655E-008;9.432011751261737E-002;-1.626783625147749E-001;9.432011751261737E-002;-1.626783625147749E-001;
6.941923446893787E+009;-6.368367559511408E-001;-2.696788020986272E-001;8.143872087730283E-005;2.707585539547813E-005;-8.679432550057471E-007;-1.082701672386636E-006;9.061691715306354E-005;-2.630111245133612E-005;1.780507627941183E-005;1.602782147084919E-005;6.830889366067688E-002;-1.857187511528809E-001;-1.440282781197477E-006;1.829570300939926E-007;7.945945324974556E-006;-8.011622592767436E-006;-1.025974997760302E-006;-2.227734738289777E-005;2.190133647485126E-007;-4.596151391093454E-006;-1.210792418190204E-001;-9.742643352034698E-001;1.644401351139684E-006;7.224326188543349E-006;8.143872087730283E-005;2.707585539547813E-005;-9.654430605366611E-006;-2.704304427602575E-005;-2.649636441127213E-006;-2.197658347501367E-008;6.830889366067688E-002;-1.857187511528809E-001;6.830889366067688E-002;-1.857187511528809E-001;
6.957954909819639E+009;-6.945004869760904E-001;-1.383940317346684E-001;1.363767180887261E-004;-2.325902010961625E-005;-3.680336712860084E-006;-4.019756642096840E-006;1.078453962275635E-004;-5.342358726612821E-005;3.622983243272854E-006;8.366011811509294E-006;3.831397361809050E-002;-2.046822987974316E-001;1.884247645526358E-006;-1.160739258232357E-006;1.365329871964711E-005;1.285640876761356E-005;3.208942752017677E-006;-2.336382637999263E-005;8.872910232639564E-006;-2.952958214093034E-007;-1.282653829253166E-001;-9.738460775697990E-001;-1.868423186184176E-006;-2.331825359610233E-005;1.363767180887261E-004;-2.325902010961625E-005;-1.146743263306286E-005;-9.823876050809478E-006;2.348223991224759E-007;-4.020102273984190E-006;3.831397361809050E-002;-2.046822987974316E-001;3.831397361809050E-002;-2.046822987974316E-001;
6.973986372745491E+009;-6.892598869641382E-001;-2.240188584413929E-001;7.838574050382085E-005;-4.881938796269698E-005;-1.296364545686365E-006;-2.589612828500101E-006;1.140935880448356E-004;-4.407408980832302E-005;2.759533156590761E-005;5.669966027711104E-006;4.848724274166057E-003;-2.191993769461806E-001;-2.196798307490476E-006;-4.339182469141292E-006;8.676885301050174E-006;-2.316651107872415E-005;-3.025048257286545E-005;-2.616811971517334E-005;-9.556646616221380E-006;-8.344426656280125E-006;-1.345441526591229E-001;-9.733269364820737E-001;4.303044205497750E-006;1.825903059062504E-005;7.838574050382085E-005;-4.881938796269698E-005;-1.126071100042329E-005;8.353462727672695E-006;-9.655968673078553E-007;-1.445538216435016E-007;4.848724274166057E-003;-2.191993769461806E-001;4.848724274166057E-003;-2.191993769461806E-001;
6.990017835671343E+009;-6.246918725628889E-001;-8.794903373591699E-002;7.812622081529312E-005;-5.190269714238011E-005;-1.441707404487149E-006;-1.848239350533565E-006;3.375628244048542E-005;1.954715413182865E-005;-1.439748525647594E-005;-3.730423530160763E-006;-3.175322449404536E-002;-2.284875225025091E-001;-5.190357177285885E-007;-4.828921942851408E-007;2.223324669506200E-005;-6.610921470131265E-006;5.325634442344480E-006;-2.646123797323857E-005;-2.101074505222325E-006;1.107342738191016E-005;-1.426027679714409E-001;-9.720767791558049E-001;1.160328969594381E-006;-2.481042917791264E-005;7.812622081529312E-005;-5.190269714238011E-005;8.077617203062905E-006;-1.061580098076016E-005;5.219704815879560E-006;6.636440997810488E-006;-3.175322449404536E-002;-2.284875225025091E-001;-3.175322449404536E-002;-2.284875225025091E-001;
7.006049298597194E+009;-6.609615863728502E-001;-4.919503419127007E-002;5.205344230724133E-005;3.617737835086639E-005;-2.653475406990056E-007;-6.508676103135882E-007;2.022352823482417E-005;2.768737927106024E-005;2.795326498133250E-005;-5.364792839970267E-005;-7.047454594051833E-002;-2.319019146712085E-001;4.201039201879138E-007;4.721510087850981E-006;-9.041659550316618E-006;9.010333427314211E-006;2.747300494612371E-005;-2.724096579980762E-006;2.426476594939395E-006;-4.231808245764838E-007;-1.493820222222327E-001;-9.702980563660877E-001;-2.165671580147545E-006;-2.578081097824757E-006;5.205344230724133E-005;3.617737835086639E-005;-1.020281819377891E-005;-3.570849889389634E-006;3.578304535695192E-006;2.069171901674409E-006;-7.047454594051833E-002;-2.319019146712085E-001;-7.047454594051833E-002;-2.319019146712085E-001;
7.022080761523046E+009;-6.793760675739237E-001;2.981828291528525E-002;1.840088550716456E-005;4.940777030699556E-005;-4.751310341508340E-006;-1.924327352476660E-006;-1.717300879493952E-008;4.748536016636005E-005;-2.368469142001002E-005;1.394613441639589E-005;-1.108766346190965E-001;-2.292603305539669E-001;5.176604492706926E-006;-1.327743177374012E-007;-4.742678511815800E-006;1.143497244465857E-005;2.435683818985924E-005;6.930252676986347E-006;1.078494591674574E-006;1.102765966862149E-005;-1.547663731047870E-001;-9.683880159238467E-001;-8.711565132172809E-006;1.311119706179798E-005;1.840088550716456E-005;4.940777030699556E-005;1.686303657191747E-006;5.037193881704705E-006;1.726254907111682E-006;1.946983932852254E-006;-1.108766346190965E-001;-2.292603305539669E-001;-1.108766346190965E-001;-2.292603305539669E-001;
7.038112224448897E+009;-6.579557869953417E-001;1.833268364874043E-003;-3.844347526765301E-005;7.732608681137991E-005;-2.516004091590256E-006;-1.710324216802836E-006;-4.362684887306814E-005;3.212061363326558E-005;-1.617985534985338E-005;1.827064467682366E-005;-1.523830548007676E-001;-2.197769633640137E-001;7.238992496740177E-007;-8.165201463500912E-007;-1.751157986492940E-005;1.133185135759533E-005;-5.819964501486969E-006;-3.736014597687279E-006;-6.034616610727322E-006;-2.314619008676780E-006;-1.588818133907403E-001;-9.665635634420731E-001;1.542201320102130E-005;-2.461882767201483E-005;-3.844347526765301E-005;7.732608681137991E-005;-3.509701046342573E-005;-1.624472915951016E-005;-5.899140874533703E-006;-4.734695718080708E-006;-1.523830548007676E-001;-2.197769633640137E-001;-1.523830548007676E-001;-2.197769633640137E-001;
7.054143687374749E+009;-6.263366472725642E-001;1.431006805668953E-001;3.548526906242779E-006;1.188256190510577E-004;-3.005071497426669E-006;-1.801896199598595E-006;-3.267662432899331E-005;7.036696809699829E-005;-1.408267027903054E-005;-2.001520705919577E-006;-1.934552173228932E-001;-2.039365326848637E-001;-7.362066899434354E-007;-1.989868134074086E-006;-1.266346005112539E-005;1.391010643389029E-005;-2.091275376935834E-005;-1.360846978549466E-005;-1.254412322983455E-006;5.476997515588605E-006;-1.629725968862023E-001;-9.646694147778827E-001;8.231839753411839E-007;-6.157948283887527E-006;3.548526906242779E-006;1.188256190510577E-004;3.755284799893689E-006;8.890010415772980E-006;3.420091082627306E-006;3.208606950373568E-006;-1.934552173228932E-001;-2.039365326848637E-001;-1.934552173228932E-001;-2.039365326848637E-001;
7.070175150300601E+009;-6.965956044158602E-001;1.095558276474073E-001;-7.088304250136589E-006;1.304327604196529E-004;-3.108036570375037E-008;4.301580975673656E-007;1.066966449766823E-005;1.181576842241698E-004;1.069031125291400E-006;1.991325662135017E-005;-2.329765074890472E-001;-1.814304742343805E-001;-2.692645025180083E-006;2.579777134331431E-007;1.931949977041481E-006;1.920320192114020E-005;-1.704734231729672E-006;-1.718959636319360E-005;-1.346540624730850E-006;-1.644823155042561E-005;-1.666102701495810E-001;-9.632104801704748E-001;-2.229511891470991E-005;1.276428031820158E-005;-7.088304250136589E-006;1.304327604196529E-004;1.649690417723011E-005;1.813042422825641E-005;-6.136269185087466E-006;3.317988202208294E-006;-2.329765074890472E-001;-1.814304742343805E-001;-2.329765074890472E-001;-1.814304742343805E-001;
7.086206613226453E+009;-6.206667018260966E-001;1.429180613427116E-001;8.122463137347612E-005;1.103787870950804E-004;-6.064985740484399E-006;5.533733758499847E-007;8.751523684954088E-005;9.345986460699619E-005;-1.437152429101147E-006;-5.723416004631815E-006;-2.700343136088774E-001;-1.517568542337313E-001;-1.100214417056739E-007;-1.996195692072132E-006;3.991595746099528E-006;1.371181992893218E-005;-2.998594962867264E-005;-1.238627189177943E-005;-2.410148458394832E-006;4.117204326547646E-007;-1.703083227286680E-001;-9.615385665302134E-001;2.428060823377419E-005;-2.760824741645203E-005;8.122463137347612E-005;1.103787870950804E-004;-3.065566697889002E-006;2.795986259770419E-006;9.006668609086953E-006;5.413796218842568E-006;-2.700343136088774E-001;-1.517568542337313E-001;-2.700343136088774E-001;-1.517568542337313E-001;
7.102238076152305E+009;-6.263892871794333E-001;1.613982837283461E-001;6.919425073579838E-005;1.026387481497735E-004;-1.092116704719713E-006;-5.156690000440233E-006;7.726107649510779E-005;1.275651005875095E-004;-2.066632541819114E-005;2.557604708388955E-005;-3.028708705313252E-001;-1.151378384588764E-001;-8.519086918986284E-007;1.285005807433789E-006;1.395255260231293E-005;-5.997283365468345E-006;-1.792588337507829E-005;1.145325143279180E-007;-3.432531922417569E-006;6.670045633589856E-006;-1.728828476794283E-001;-9.599849944841092E-001;-3.849493430065263E-005;1.806217307106663E-005;6.919425073579838E-005;1.026387481497735E-004;1.262819243297767E-005;1.798251658964889E-005;-1.010683345656403E-006;-7.569966360760695E-006;-3.028708705313252E-001;-1.151378384588764E-001;-3.028708705313252E-001;-1.151378384588764E-001;
7.118269539078156E+009;-5.832504413787731E-001;2.019831946220944E-001;1.306698678092917E-004;6.354531377761315E-005;-1.272624803971802E-006;-2.831266142032712E-006;1.535518437769940E-004;1.103163421876288E-004;9.737476311941583E-006;1.349147513146129E-005;-3.316870869360880E-001;-7.211849175733165E-002;-3.521524100717350E-006;-2.480706179271229E-006;-1.291435557263267E-005;2.229730999926604E-006;-1.811167619218058E-005;-1.008787201683548E-005;1.061160445126653E-005;1.097250024257680E-005;-1.745857564813563E-001;-9.593029415552827E-001;8.200880449420842E-006;2.743766878245359E-006;1.306698678092917E-004;6.354531377761315E-005;6.518499245488285E-006;1.758905478777364E-005;-6.052043831314661E-006;-1.743267657808414E-006;-3.316870869360880E-001;-7.211849175733165E-002;-3.316870869360880E-001;-7.211849175733165E-002;
7.134301002004007E+009;-5.759865257127315E-001;2.025922146237243E-001;8.466630956182696E-005;5.919087263929541E-005;-2.767275412464400E-007;-1.512943550828859E-006;1.117751982244042E-004;6.789298865115814E-005;1.581931545893289E-005;-1.581230650612855E-005;-3.531578207004275E-001;-2.311692144521187E-002;4.474659013423687E-007;-3.321142379708231E-007;2.323597939190060E-005;3.525034453616070E-007;-1.117543407623754E-005;2.206527605179896E-005;-3.568055178885629E-006;4.240538310480022E-006;-1.758733325295959E-001;-9.587688927568736E-001;1.284476969855074E-005;9.237549868040855E-006;8.466630956182696E-005;5.919087263929541E-005;3.003875570267664E-006;-6.244857736829431E-006;-3.466032803388599E-006;1.935329482948452E-006;-3.531578207004275E-001;-2.311692144521187E-002;-3.531578207004275E-001;-2.311692144521187E-002;
7.150332464929859E+009;-5.164396059456091E-001;2.410594024373969E-001;1.219472637723477E-004;-2.680101572649551E-005;-2.373867416865771E-006;-2.628291989387370E-006;1.083752643007256E-004;-8.871271259034186E-006;2.363063763601287E-005;1.418417684721516E-005;-3.685012919114934E-001;3.049444124292414E-002;7.124263904053916E-007;-1.744434282833332E-006;1.067766944972370E-005;1.684550329722742E-005;-3.066898146038230E-005;-4.157675326732755E-005;-5.533663068770965E-006;3.009684295591696E-007;-1.784895027387347E-001;-9.584374706770936E-001;-2.733403675783687E-005;8.744261465509621E-008;1.219472637723477E-004;-2.680101572649551E-005;7.109513255982792E-006;-1.058072690645517E-005;5.190795493644481E-006;5.158390087464174E-006;-3.685012919114934E-001;3.049444124292414E-002;-3.685012919114934E-001;3.049444124292414E-002;
7.166363927855711E+009;-4.835437003304688E-001;2.729062151056820E-001;5.361058241217763E-005;-6.500660031574349E-005;-2.569058484938396E-006;-3.928792239729346E-007;5.621096909081007E-005;-6.489769691468987E-005;-3.706809671832956E-006;3.793686460786993E-005;-3.754667458012772E-001;8.859596016923264E-002;4.277158196455173E-006;-1.270427244745094E-007;2.856043893526423E-005;-9.013907232357662E-006;-2.055382088124478E-005;-2.954724153945774E-005;-9.306839280239260E-006;4.732432551582590E-006;-1.820739626803864E-001;-9.575794730311927E-001;2.936932576153972E-005;2.130827875490683E-005;5.361058241217763E-005;-6.500660031574349E-005;1.012534152708999E-005;-1.522112254082090E-005;3.614301446002823E-006;-4.373764259846631E-006;-3.754667458012772E-001;8.859596016923264E-002;-3.754667458012772E-001;8.859596016923264E-002;
